date,o18,h2,d_excess
2010-09-30,-999.0,-999.0,-999.0
2010-10-31,-999.0,-999.0,-999.0
2010-11-30,-999.0,-999.0,-999.0
2010-12-31,-999.0,-999.0,-999.0
2011-01-31,-6.44,-39.367,12.153
2011-02-28,-5.992,-36.059,11.877
2011-03-31,-999.0,-999.0,-999.0
2011-04-30,-999.0,-999.0,-999.0
2011-05-31,-5.36,-28.975,13.905
2011-06-30,-7.76,-48.7,13.38
2011-07-31,-3.728,-17.843,11.981
2011-08-31,-999.0,-999.0,-999.0
2011-09-30,-999.0,-999.0,-999.0
2011-10-31,-4.674,-25.203,12.189
2011-11-30,-6.087,-38.59,10.106
2011-12-31,-6.717,-43.386,10.35
2012-01-31,-6.712,-43.264,10.432
2012-02-29,-7.268,-46.163,11.981
2012-03-31,-7.833,-53.272,9.392
2012-04-30,-8.898,-56.631,14.553
2012-05-31,-999.0,-999.0,-999.0
2012-06-30,-999.0,-999.0,-999.0
2012-07-31,-2.992,-16.196,7.74
2012-08-31,-999.0,-999.0,-999.0
2012-09-30,-999.0,-999.0,-999.0
2012-10-31,-1.626,-1.388,11.62
2012-11-30,-6.193,-36.124,13.42
2012-12-31,-4.917,-26.529,12.807
2013-01-31,-999.0,-999.0,-999.0
2013-02-28,-999.0,-999.0,-999.0
2013-03-31,-999.0,-999.0,-999.0
2013-04-30,-999.0,-999.0,-999.0
2013-05-31,-999.0,-999.0,-999.0
2013-06-30,-7.063,-45.162,11.342
2013-07-31,-7.67,-49.181,12.179
2013-08-31,-4.623,-24.042,12.942
2013-09-30,-999.0,-999.0,-999.0
2013-10-31,-1.425,0.914,12.314
2013-11-30,-6.351,-38.161,12.647
2013-12-31,-11.606,-80.286,12.562
2014-01-31,-6.149,-35.815,13.377
2014-02-28,-4.779,-26.157,12.075
2014-03-31,-3.993,-19.082,12.862
2014-04-30,-8.146,-51.048,14.12
2014-05-31,-4.883,-25.938,13.126
2014-06-30,-4.461,-25.657,10.031
2014-07-31,-3.42,-13.44,13.92
2014-08-31,-3.787,-16.844,13.452
2014-09-30,-999.0,-999.0,-999.0
2014-10-31,-999.0,-999.0,-999.0
2014-11-30,-999.0,-999.0,-999.0
2014-12-31,-999.0,-999.0,-999.0
2015-01-31,-7.355,-49.118,9.722
2015-02-28,-6.761,-41.83,12.258
2015-03-31,-5.179,-28.757,12.675
2015-04-30,-8.423,-54.475,12.909
2015-05-31,-999.0,-999.0,-999.0
2015-06-30,-999.0,-999.0,-999.0
2015-07-31,-999.0,-999.0,-999.0
2015-08-31,-999.0,-999.0,-999.0
2015-09-30,-999.0,-999.0,-999.0
2015-10-31,-999.0,-999.0,-999.0
2015-11-30,-999.0,-999.0,-999.0
2015-12-31,-999.0,-999.0,-999.0
2016-01-31,-999.0,-999.0,-999.0
2016-02-29,-5.653,-31.994,13.23
2016-03-31,-6.703,-41.353,12.271
2016-04-30,-8.494,-56.933,11.019
2016-05-31,-4.629,-25.984,11.048
2016-06-30,-999.0,-999.0,-999.0
2016-07-31,-999.0,-999.0,-999.0
2016-08-31,-999.0,-999.0,-999.0
2016-09-30,-2.422,-12.922,6.454
2016-10-31,-11.031,-76.041,12.207
2016-11-30,-6.421,-45.969,5.399
2016-12-31,-6.373,-39.919,11.065
2017-01-31,-8.781,-57.539,12.709
2017-02-28,-999.0,-999.0,-999.0
2017-03-31,-999.0,-999.0,-999.0
2017-04-30,-6.936,-42.046,13.442
2017-05-31,-999.0,-999.0,-999.0
2017-06-30,-999.0,-999.0,-999.0
2017-07-31,-2.567,-6.269,14.267
2017-08-31,-4.707,-31.312,6.344
2017-09-30,-6.251,-35.975,14.033
