date,precipitation,o18,h2,d_excess
2010-09-30,353.89,-999.0,-999.0,-999.0
2010-10-31,236.23,-999.0,-999.0,-999.0
2010-11-30,219.18,-999.0,-999.0,-999.0
2010-12-31,305.09,-999.0,-999.0,-999.0
2011-01-31,306.63,-999.0,-999.0,-999.0
2011-02-28,221.21,-999.0,-999.0,-999.0
2011-03-31,252.39,-999.0,-999.0,-999.0
2011-04-30,252.97,-999.0,-999.0,-999.0
2011-05-31,118.08,-999.0,-999.0,-999.0
2011-06-30,106.21,-999.0,-999.0,-999.0
2011-07-31,14.95,-999.0,-999.0,-999.0
2011-08-31,7.76,-999.0,-999.0,-999.0
2011-09-30,43.64,-999.0,-999.0,-999.0
2011-10-31,179.79,-999.0,-999.0,-999.0
2011-11-30,195.41,-999.0,-999.0,-999.0
2011-12-31,518.94,-999.0,-999.0,-999.0
2012-01-31,211.44,-999.0,-999.0,-999.0
2012-02-29,216.88,-999.0,-999.0,-999.0
2012-03-31,248.28,-999.0,-999.0,-999.0
2012-04-30,116.95,-999.0,-999.0,-999.0
2012-05-31,297.71,-999.0,-999.0,-999.0
2012-06-30,79.16,-999.0,-999.0,-999.0
2012-07-31,82.73,-999.0,-999.0,-999.0
2012-08-31,30.05,-999.0,-999.0,-999.0
2012-09-30,24.01,-999.0,-999.0,-999.0
2012-10-31,73.99,-999.0,-999.0,-999.0
2012-11-30,59.17,-999.0,-999.0,-999.0
2012-12-31,328.33,-999.0,-999.0,-999.0
2013-01-31,454.13,-999.0,-999.0,-999.0
2013-02-28,200.6,-999.0,-999.0,-999.0
2013-03-31,163.18,-999.0,-999.0,-999.0
2013-04-30,195.23,-999.0,-999.0,-999.0
2013-05-31,162.77,-999.0,-999.0,-999.0
2013-06-30,130.6,-999.0,-999.0,-999.0
2013-07-31,187.57,-999.0,-999.0,-999.0
2013-08-31,84.89,-999.0,-999.0,-999.0
2013-09-30,98.68,-999.0,-999.0,-999.0
2013-10-31,90.18,-999.0,-999.0,-999.0
2013-11-30,214.21,-999.0,-999.0,-999.0
2013-12-31,307.79,-999.0,-999.0,-999.0
2014-01-31,287.14,-999.0,-999.0,-999.0
2014-02-28,127.96,-999.0,-999.0,-999.0
2014-03-31,288.97,-3.76,-19.259,10.821
2014-04-30,164.08,-5.495,-37.103,6.857
2014-05-31,186.05,-999.0,-999.0,-999.0
2014-06-30,109.72,-999.0,-999.0,-999.0
2014-07-31,92.75,-999.0,-999.0,-999.0
2014-08-31,36.28,-999.0,-999.0,-999.0
2014-09-30,51.6,-999.0,-999.0,-999.0
2014-10-31,78.76,-999.0,-999.0,-999.0
2014-11-30,142.22,-999.0,-999.0,-999.0
2014-12-31,275.78,-999.0,-999.0,-999.0
2015-01-31,368.75,-999.0,-999.0,-999.0
2015-02-28,201.08,-999.0,-999.0,-999.0
2015-03-31,169.73,-999.0,-999.0,-999.0
2015-04-30,235.76,-999.0,-999.0,-999.0
2015-05-31,38.97,-999.0,-999.0,-999.0
2015-06-30,225.09,-999.0,-999.0,-999.0
2015-07-31,35.11,-999.0,-999.0,-999.0
2015-08-31,2.97,-999.0,-999.0,-999.0
2015-09-30,5.08,-999.0,-999.0,-999.0
2015-10-31,130.79,-999.0,-999.0,-999.0
2015-11-30,119.59,-999.0,-999.0,-999.0
2015-12-31,350.91,-999.0,-999.0,-999.0
2016-01-31,225.52,-999.0,-999.0,-999.0
2016-02-29,386.58,-999.0,-999.0,-999.0
2016-03-31,187.99,-5.515,-37.052,7.068
2016-04-30,287.08,-999.0,-999.0,-999.0
2016-05-31,249.37,-999.0,-999.0,-999.0
2016-06-30,197.84,-999.0,-999.0,-999.0
2016-07-31,116.41,-999.0,-999.0,-999.0
2016-08-31,37.26,-999.0,-999.0,-999.0
2016-09-30,82.26,-999.0,-999.0,-999.0
2016-10-31,291.03,-7.161,-45.836,11.452
2016-11-30,169.5,-999.0,-999.0,-999.0
2016-12-31,379.95,-999.0,-999.0,-999.0
2017-01-31,269.83,-999.0,-999.0,-999.0
2017-02-28,192.25,-6.512,-40.441,11.655
2017-03-31,211.54,-6.103,-42.804,6.02
2017-04-30,133.72,-4.237,-25.435,8.461
2017-05-31,227.93,-999.0,-999.0,-999.0
2017-06-30,90.19,-999.0,-999.0,-999.0
2017-07-31,64.69,-2.592,-7.693,13.043
2017-08-31,53.39,-999.0,-999.0,-999.0
2017-09-30,95.13,-999.0,-999.0,-999.0
