date,precipitation,o18,h2,d_excess
2010-09-30,576.18,-999.0,-999.0,-999.0
2010-10-31,515.24,-999.0,-999.0,-999.0
2010-11-30,650.04,-12.884,-89.952,13.12
2010-12-31,190.72,-8.709,-54.471,15.201
2011-01-31,260.26,-5.303,-29.227,13.197
2011-02-28,360.29,-7.025,-42.233,13.967
2011-03-31,312.42,-5.956,-36.89,10.758
2011-04-30,305.77,-5.243,-27.4,14.544
2011-05-31,83.93,-4.922,-23.265,16.111
2011-06-30,314.24,-4.734,-30.46,7.412
2011-07-31,185.11,-999.0,-999.0,-999.0
2011-08-31,148.05,-3.964,-20.71,11.002
2011-09-30,255.67,-4.757,-27.728,10.328
2011-10-31,275.19,-7.831,-49.774,12.874
2011-11-30,732.46,-12.198,-86.427,11.157
2011-12-31,361.73,-9.975,-74.205,5.595
2012-01-31,211.42,-4.623,-26.543,10.441
2012-02-29,487.87,-5.764,-36.674,9.438
2012-03-31,381.65,-9.681,-65.469,11.979
2012-04-30,226.27,-5.412,-33.889,9.407
2012-05-31,312.09,-3.142,-17.478,7.658
2012-06-30,162.62,-999.0,-999.0,-999.0
2012-07-31,158.96,-5.324,-36.523,6.069
2012-08-31,205.28,-1.764,0.953,15.065
2012-09-30,340.61,-999.0,-999.0,-999.0
2012-10-31,425.89,-999.0,-999.0,-999.0
2012-11-30,550.13,-999.0,-999.0,-999.0
2012-12-31,532.83,-999.0,-999.0,-999.0
2013-01-31,190.94,-999.0,-999.0,-999.0
2013-02-28,429.59,-999.0,-999.0,-999.0
2013-03-31,92.09,-999.0,-999.0,-999.0
2013-04-30,511.65,-999.0,-999.0,-999.0
2013-05-31,174.08,-999.0,-999.0,-999.0
2013-06-30,265.67,-999.0,-999.0,-999.0
2013-07-31,183.63,-999.0,-999.0,-999.0
2013-08-31,396.31,-999.0,-999.0,-999.0
2013-09-30,338.55,-999.0,-999.0,-999.0
2013-10-31,422.07,-999.0,-999.0,-999.0
2013-11-30,460.24,-999.0,-999.0,-999.0
2013-12-31,583.18,-999.0,-999.0,-999.0
2014-01-31,322.61,-999.0,-999.0,-999.0
2014-02-28,180.39,-3.31,-14.876,11.604
2014-03-31,248.04,-999.0,-999.0,-999.0
2014-04-30,478.48,-999.0,-999.0,-999.0
2014-05-31,426.87,-999.0,-999.0,-999.0
2014-06-30,204.71,-8.459,-60.166,7.506
2014-07-31,169.38,-4.179,-27.485,5.947
2014-08-31,275.97,-999.0,-999.0,-999.0
2014-09-30,289.86,-999.0,-999.0,-999.0
2014-10-31,565.49,-999.0,-999.0,-999.0
2014-11-30,650.74,-999.0,-999.0,-999.0
2014-12-31,250.69,-999.0,-999.0,-999.0
2015-01-31,162.67,-999.0,-999.0,-999.0
2015-02-28,287.01,-999.0,-999.0,-999.0
2015-03-31,314.83,-999.0,-999.0,-999.0
2015-04-30,418.31,-999.0,-999.0,-999.0
2015-05-31,131.7,-999.0,-999.0,-999.0
2015-06-30,374.7,-999.0,-999.0,-999.0
2015-07-31,213.84,-999.0,-999.0,-999.0
2015-08-31,343.19,-999.0,-999.0,-999.0
2015-09-30,396.07,-999.0,-999.0,-999.0
2015-10-31,192.87,-999.0,-999.0,-999.0
2015-11-30,543.23,-999.0,-999.0,-999.0
2015-12-31,337.46,-10.906,-77.486,9.762
2016-01-31,273.19,-6.645,-46.901,6.259
2016-02-29,308.07,-6.638,-40.02,13.084
2016-03-31,539.57,-6.398,-45.382,5.802
2016-04-30,463.32,-5.561,-31.326,13.162
2016-05-31,406.1,-999.0,-999.0,-999.0
2016-06-30,610.48,-999.0,-999.0,-999.0
2016-07-31,230.46,-999.0,-999.0,-999.0
2016-08-31,320.38,-9.12,-65.358,7.602
2016-09-30,370.75,-5.379,-31.333,11.699
2016-10-31,499.84,-6.257,-38.389,11.667
2016-11-30,677.22,-10.176,-70.416,10.992
2016-12-31,399.35,-999.0,-999.0,-999.0
2017-01-31,562.55,-999.0,-999.0,-999.0
2017-02-28,279.54,-7.363,-47.507,11.397
2017-03-31,322.0,-7.178,-43.243,14.181
2017-04-30,379.56,-6.218,-37.705,12.039
2017-05-31,318.27,-9.691,-66.114,11.414
2017-06-30,221.45,-6.493,-37.686,14.258
2017-07-31,231.28,-6.339,-37.049,13.663
2017-08-31,349.66,-8.588,-57.671,11.033
2017-09-30,379.86,-9.248,-64.77,9.214
