1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62
,,,,,,,,,,,,,15.659999999999997,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,10.572000000000003,11.402999999999992,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,14.291000000000004,9.232000000000006,13.120000000000005,12.079999999999998,,,12.116,9.281000000000006,-0.5399999999999991,,,11.146999999999998,16.599999999999994,1.8900000000000006,0.060000000000002274,,,9.596999999999998,,,,,,11.18,,14.915,,,15.918000000000006,,,,,,,,,,,,8.306999999999999,,,,,,,,,,,,,13.848,,,,18.211,,,
,10.022999999999996,4.731000000000002,15.201,10.44100000000001,,11.555,12.679999999999993,1.347999999999999,3.004000000000005,2.2110000000000003,7.306999999999999,6.740000000000002,9.853000000000009,4.385999999999996,,,,8.736000000000004,-1.1529999999999987,,8.04,,,4.369999999999997,,10.316000000000003,13.903999999999996,12.986999999999995,7.8770000000000024,,,,,,,,,,,,13.467999999999998,,,,,,,,,,,,,11.825999999999997,,,,14.763999999999996,,8.32,4.189
12.153000000000006,8.409999999999997,12.835999999999999,13.197,10.248000000000005,,5.5489999999999995,7.231000000000002,8.611999999999995,-3.2890000000000015,1.113,8.725000000000001,5.954000000000001,,,,6.086999999999996,,9.71,8.540000000000006,,3.4949999999999974,,,4.111999999999995,,6.606999999999999,3.192,11.310000000000002,12.314999999999998,,,,,,,,,,,,,,,,,,,,,,,,,10.372999999999998,,,,10.024000000000001,,3.7560000000000002,7.631
11.877000000000002,5.061999999999998,5.414999999999999,13.967000000000006,-5.263,,6.408999999999999,9.226000000000003,-2.5199999999999996,6.32,,5.218,2.0159999999999982,,6.2109999999999985,,-2.198999999999998,12.200000000000003,0.25,6.0760000000000005,,8.66,,,3.3530000000000015,,9.755000000000003,8.843999999999998,,9.715000000000003,,9.833000000000002,,,,,,,,,,3.815000000000005,,,,,,,,,,,,,4.041000000000004,,,,9.921000000000006,,-3.065999999999999,-2.179000000000002
,6.740000000000002,12.539000000000001,10.758000000000003,0.2469999999999999,2.440999999999999,8.692,5.670999999999999,0.9110000000000014,-2.0919999999999987,-7.665000000000001,5.251999999999999,5.817,6.301000000000002,1.2249999999999943,-2.5559999999999974,-4.149999999999999,,,10.806999999999995,,3.520999999999999,,,7.768999999999998,,10.433999999999997,10.344000000000001,12.064999999999998,12.677999999999997,,14.183,,,,,,,,,,9.181,,,,,,,,,,,,,5.234999999999996,,,,10.22999999999999,,1.3760000000000048,0.0600000000000005
,10.241999999999997,11.657000000000004,14.544000000000004,9.727999999999994,3.2590000000000003,12.461999999999996,12.501000000000005,10.858999999999995,6.318999999999999,5.400000000000002,6.961000000000002,6.359999999999999,10.32,4.157000000000004,7.722000000000001,1.564,,10.083999999999996,9.494,,11.827999999999996,,,,,12.163999999999998,9.561,4.1469999999999985,6.649999999999999,,15.158999999999999,,,,,,,,,,5.653999999999996,,,,,,,,,,,,,4.492999999999995,,,,9.366,,3.3800000000000026,0.30600000000000094
13.905000000000001,14.087000000000003,14.8,16.110999999999997,9.875,12.045000000000002,11.322000000000003,13.075,8.399000000000001,-1.17,10.808000000000002,-3.1210000000000004,10.29,10.777000000000001,0.10899999999999466,-1.7799999999999976,3.834000000000003,1.7490000000000023,-0.9250000000000007,8.769999999999996,,10.321000000000002,,,4.629999999999999,,14.54,12.649999999999999,12.626000000000001,9.094000000000001,,12.592000000000002,,,,,,,,,,6.101999999999997,,,,,,,,,,,,,6.393000000000001,,,,,,9.753,3.4599999999999937
13.379999999999995,10.327000000000005,11.980000000000004,7.411999999999999,7.213999999999999,9.136,12.179000000000002,8.820000000000004,9.792999999999996,10.000999999999998,10.972000000000001,,-1.932,13.233999999999998,11.317999999999998,-8.44,,,5.973999999999997,11.100000000000001,,10.040000000000001,,,11.700000000000003,,12.386000000000003,12.939999999999998,9.286999999999995,,,9.829000000000004,,,,,,,,,,5.316000000000001,,,,,,,,,,,,,6.778999999999996,,,,,,11.366,1.0380000000000038
11.981000000000002,0.9300000000000015,10.439999999999998,,8.060000000000002,7.984999999999999,7.169000000000004,11.780000000000001,3.3009999999999984,,6.600000000000001,-0.8189999999999995,,12.180000000000007,,9.248000000000005,,,6.362,,,,,,0.025000000000000355,,13.951999999999998,8.799999999999999,9.975999999999999,9.788000000000002,,8.921,,,,,,,,,,,,,,,,,,,,,,,7.849000000000004,,,,,,5.350999999999999,6.779999999999999
,,,11.001999999999999,7.994,13.881999999999998,10.353000000000002,16.148,13.419,7.640000000000001,0.9939999999999998,,,12.945999999999998,,-0.6799999999999997,,,2.9840000000000018,,,,,,,,9.251000000000001,,,,,9.852000000000004,,,,,,,,,,,,,,,,,,,,,,,6.418999999999997,,,,,,7.5710000000000015,2.593
,8.956,11.992,10.327999999999996,1.9520000000000053,11.258000000000003,,8.921,-2.5730000000000004,,0.8930000000000007,,,,-7.689,-4.394999999999998,,,-3.437000000000001,,,,,,,,12.006,,,,,11.588000000000001,,,,,,,,,,11.54,,,,,,,,,,,,,6.0589999999999975,,,,,,4.125,-1.4149999999999991
12.189000000000004,13.125,13.246999999999996,12.874000000000002,9.297000000000004,3.894999999999996,11.597000000000001,11.491,,4.840000000000003,,5.603999999999999,,,,-8.22,6.079999999999998,,,3.474,,-0.08499999999999996,,,-2.3199999999999985,,7.439999999999998,-9.779999999999998,8.085999999999999,8.88,,15.422999999999995,,,,,,,,,,-0.9849999999999994,,,,,,,,,,,,,8.149999999999999,,,,,,5.946999999999999,-1.3129999999999997
10.105999999999995,9.5,15.904000000000003,11.156999999999996,11.460000000000008,7.1569999999999965,12.431999999999995,,,4.037999999999997,1.2509999999999977,,8.003,,2.2669999999999995,1.911999999999999,9.357,,3.4650000000000034,14.41,,2.2950000000000004,,,7.600000000000001,,11.727000000000004,,8.942,11.453000000000003,,8.683999999999997,12.161999999999999,,,,,,,,,13.341000000000001,,,,,,,,,,,,,1.0399999999999991,,,,,,12.12,-1.6769999999999996
10.349999999999994,9.570000000000007,8.824999999999989,5.594999999999999,0.21600000000000108,11.929000000000002,5.7109999999999985,9.552000000000007,,12.460999999999999,-4.912000000000001,-1.3780000000000001,3.986000000000004,,8.402000000000008,-2.323999999999998,1.5050000000000026,,7.028000000000006,17.42,,8.134,,,6.238000000000003,,7.821999999999996,,9.910000000000004,,,17.226999999999997,1.456000000000003,,,,,,,,,5.991,,,,,,,,,,,,,3.6609999999999943,,,,,,1.1479999999999997,5.769999999999996
10.431999999999995,9.623000000000005,6.262999999999998,10.441000000000003,3.2319999999999993,9.753,9.691999999999993,11.508,,0.47500000000000053,1.9440000000000026,4.128999999999998,4.819999999999993,,-6.18,0.05399999999999494,-0.3259999999999934,,1.2929999999999993,10.283000000000008,,9.817999999999998,,,,,9.513000000000005,,,4.355000000000004,,11.469000000000001,4.892000000000003,,,,,,,,,-0.6009999999999991,,,,,,,,,,,,,2.3810000000000002,,,,,,5.116,6.902000000000001
11.981000000000002,11.385000000000005,15.253000000000007,9.438000000000002,5.103999999999999,8.415,3.3800000000000026,10.955999999999996,1.2209999999999965,-2.0180000000000007,3.5519999999999996,-1.7029999999999994,3.844999999999999,,2.771000000000001,-1.8370000000000033,-1.107999999999997,,3.9040000000000035,7.679999999999993,,10.776000000000003,,,-1.9470000000000027,,10.938000000000002,11.62100000000001,10.652000000000001,9.185000000000002,,7.565999999999995,1.4310000000000045,,,,,,,,,3.402000000000001,,,,,,,,,,,,,7.584000000000003,,,,,,8.850999999999996,6.509999999999998
9.392000000000003,7.391999999999996,10.966000000000001,11.979,3.2749999999999986,7.516000000000002,,12.321000000000005,3.8840000000000003,4.638000000000002,-2.745000000000001,-1.532,,,6.104000000000006,,,,,11.214000000000006,,,,,,,6.033000000000001,6.731000000000002,8.677,9.907999999999998,,9.325999999999993,-1.0849999999999937,,,,,,,,,3.4749999999999943,,,,,,,,,,,,,7.119999999999997,,,,,,14.456,8.079
14.552999999999997,,10.328000000000003,9.406999999999996,10.509,6.300999999999995,13.339000000000006,14.966000000000001,7.790999999999997,,4.228999999999999,,,12.501999999999995,-0.31299999999999883,,,,,12.420000000000002,,,,,-7.4300000000000015,,7.427,9.748999999999999,12.593000000000002,14.758000000000003,,9.56000000000001,-0.9090000000000003,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
,12.793,,7.657999999999998,4.011999999999997,10.865000000000002,12.426000000000002,11.491999999999997,11.765,,3.7119999999999997,11.323999999999998,8.219999999999999,10.399000000000001,2.565999999999999,-0.9330000000000034,2.3629999999999995,,10.170000000000002,,,12.625999999999998,,,,,10.219000000000001,13.821000000000005,12.131,12.349000000000004,,9.591999999999999,,,,,,,,,,,,,,,,,,,,,,,8.470999999999997,,,,,,5.581000000000003,10.606999999999992
,10.951,11.872,,0.09700000000000042,12.858,13.837,16.139,11.186,-1.7359999999999998,5.679000000000002,-1.9159999999999986,7.8089999999999975,12.443000000000005,6.5610000000000035,5.466000000000001,7.413999999999994,-4.436,5.6839999999999975,5.504000000000005,,10.107000000000001,,,-3.6910000000000025,,11.061,7.324000000000002,14.634999999999998,,,9.313000000000002,,12.636000000000003,,,,,,,,,,,,,,,,,,,,,8.86,,,,,,7.414999999999999,4.146000000000001
7.739999999999998,,3.519,6.0689999999999955,4.8459999999999965,9.049999999999997,11.372,14.098999999999997,8.161000000000001,,3.635000000000005,,,7.343999999999994,-0.2820000000000036,0.1319999999999979,-0.7469999999999999,3.4879999999999995,8.198,10.129000000000001,,6.4190000000000005,,,0.5229999999999997,,11.826999999999998,,,6.142999999999999,,8.459000000000003,,6.5,,,,,,,,,,,,,,,,,,,,,4.687999999999995,,,,,,,-1.3290000000000006
,,,15.065,-0.21099999999999852,11.277999999999999,7.367000000000004,12.146,,-0.7499999999999964,1.3369999999999997,,,9.747999999999998,6.691000000000001,,-8.584,,-1.0480000000000018,,,,,,,,8.29,,,,,10.137,,,,,,,,,,,,,,,,,,,,,,,0.6590000000000025,,,,,,,0.5309999999999988
,4.981,15.091999999999999,,6.889000000000003,8.326,7.959000000000003,6.791,13.189,,,-0.3939999999999997,,,,-0.6009999999999991,,,,,,,,,,,9.018,,,,,12.822000000000003,,,,,,,,,,8.76,,,,,,,,,,,,,4.125,,,,,2.694,,-2.264000000000003
